alpha	lambda	MSE	num	Log2_MSE	combo
0.427	1.46471717171717	25.7652485602004	6	4.74228914544438	0.427;1.465
0.427	1.46471717171717	25.7660006913892	4	4.74232968609872	0.427;1.465
0.218	1.96975757575758	25.7668881308503	6	4.74237751854483	0.218;1.97
0.218	1.61622929292929	25.7670278298561	1	4.74238504809163	0.218;1.616
0.218	1.86874949494949	25.7679156226089	6	4.74243289774344	0.218;1.869
0.114	1.86874949494949	25.7679166685123	6	4.74243295411389	0.114;1.869
0.218	1.81824545454545	25.7681510757728	6	4.74244558777215	0.218;1.818
0.948	0.858668686868687	25.7685072232592	9	4.74246478255303	0.948;0.859
0.271	1.11118888888889	25.7685951015309	4	4.74246951876554	0.271;1.111
0.531	0.404132323232323	25.7693659550392	5	4.7425110633635	0.531;0.404
0.218	1.91925353535354	25.7694161051136	6	4.7425137661244	0.218;1.919
0.323	2.1212696969697	25.769526587012	1	4.74251972035805	0.323;2.121
0.792	0.808164646464646	25.7699989420156	9	4.74254517684891	0.792;0.808
0.896	0.454636363636364	25.7719278857096	8	4.74264912818827	0.896;0.455
0.375	0.808164646464646	25.7727223495964	7	4.74269193990165	0.375;0.808
0.218	1.76774141414141	25.7734030791175	6	4.74272862173798	0.218;1.768
0.114	4.09092727272727	25.7736702434847	6	4.74274301792002	0.114;4.091
0.323	1.41421313131313	25.7741255988367	5	4.74276755446341	0.323;1.414
0.479	1.46471717171717	25.7743554860974	2	4.74277994163871	0.479;1.465
0.218	1.61622929292929	25.7753844822034	6	4.74283538644872	0.218;1.616
0.218	2.02026161616162	25.7755683887405	6	4.74284529555528	0.218;2.02
0.427	1.41421313131313	25.7764559799383	3	4.74289311908518	0.427;1.414
0.218	1.66673333333333	25.7766953368655	6	4.74290601539636	0.218;1.667
0.218	2.52530202020202	25.7767185867019	3	4.74290726806808	0.218;2.525
0.271	1.31320505050505	25.7767984561433	5	4.7429115713241	0.271;1.313
0.218	0.202116161616162	25.7772241582059	2	4.74293450735111	0.218;0.202
0.427	0.909172727272727	25.7774984339306	3	4.7429492846185	0.427;0.909
0.479	0.505140404040404	25.778918956757	7	4.74302581629621	0.479;0.505
0.218	1.71723737373737	25.779243801759	6	4.74304331698142	0.218;1.717
0.323	1.06068484848485	25.7807413161194	10	4.74312399125858	0.323;1.061
0.531	0.707156565656566	25.78105341747	2	4.74314080425273	0.531;0.707
0.323	1.76774141414141	25.7812889986362	10	4.74315349495164	0.323;1.768
0.323	1.81824545454545	25.7825891505202	3	4.74322353180261	0.323;1.818
0.218	1.56572525252525	25.7826965697291	6	4.74322931813075	0.218;1.566
0.896	0.606148484848485	25.7828875950826	8	4.74323960799632	0.896;0.606
0.323	0.909172727272727	25.7829162983937	1	4.74324115413664	0.323;0.909
0.531	1.16169292929293	25.7835218813657	5	4.74327377424656	0.531;1.162
