Site	Genetics	Location	PCoA_1	PCoA_2	PCoA_3	PCoA_4	PCoA_5	PCoA_6	PCoA_7	PCoA_8	PCoA_9	PCoA_10	PCoA_11	PCoA_12	PCoA_13	PCoA_14	PCoA_15	PCoA_16	PCoA_17	PCoA_18	PCoA_19	PCoA_20	PCoA_21	PCoA_22	PCoA_23	PCoA_24	PCoA_25	PCoA_26	PCoA_27	PCoA_28	PCoA_29	PCoA_30	PCoA_31	PCoA_32	PCoA_33	PCoA_34	PCoA_35	PCoA_36	PCoA_37	PCoA_38	PCoA_39	PCoA_40	PCoA_41	PCoA_42	PCoA_43	PCoA_44	PCoA_45	PCoA_46	PCoA_47	PCoA_48	PCoA_49	PCoA_50	PCoA_51	PCoA_52	PCoA_53	PCoA_54	PCoA_55	PCoA_56	PCoA_57	PCoA_58	PCoA_59	PCoA_60	PCoA_61	PCoA_62	PCoA_63	PCoA_64	PCoA_65	PCoA_66	PCoA_67	PCoA_68	PCoA_69	PCoA_70	PCoA_71	PCoA_72	PCoA_73	PCoA_74	PCoA_75	PCoA_76	PCoA_77	PCoA_78	PCoA_79	PCoA_80	PCoA_81	PCoA_82	PCoA_83	PCoA_84	PCoA_85	PCoA_86
51_56_51_AtgW_SF	AtgW	SF	-0.012797195	0.095495563	-0.165344191	-0.007297827	0.060703477	0.009579069	-0.075724519	0.029228149	-0.000630983	0.00722332	-0.032353397	-0.030425532	0.021444413	0.001069759	0.018370814	0.045727562	0.009700947	0.02526088	-0.00751802	-0.005939711	-0.009514042	0.005658986	0.006043394	-0.011444253	-0.002434641	0.00756264	-0.003044018	-0.005743887	-0.002599571	-0.001649145	0.003912933	-0.006224802	0.004036382	-0.002081552	-0.001279302	-0.00198449	-0.003469863	-0.005022015	0.013743288	0.007437461	0.00628916	0.004490512	0.022790291	0.016990855	0.002498111	0.006374624	0.016357643	0.007548705	-0.000178022	-0.000381331	0.000565089	-0.002470614	0.001141217	-0.009807505	-0.005501352	-0.016763497	0.005143306	-0.01400153	-0.003732018	0.001317727	0.002608288	-0.003073878	-4.89E-05	0.003145455	-0.003535088	0.000277964	0.002001145	-0.006042169	-0.004205918	-0.002159017	0.001631645	0.007319779	-0.000465177	-0.001187072	0.002466443	-0.00167321	-0.002730496	0.002283376	-0.001553587	0.004853892	-0.001057923	0.000562607	-0.000474862	0.001857491	-4.10E-05	-7.22E-05
51_56_52_AtgH_SF	AtgH	SF	-0.089980611	0.034019434	-0.077087935	-0.00086349	0.026276971	0.015051907	0.007981624	0.001530665	-0.007867517	-0.011905767	0.01663337	0.016259749	0.019149814	-0.000807211	7.56E-05	-0.005265469	0.017156176	0.027030014	-0.017454333	0.001042718	0.021082167	0.018026476	0.022426876	-0.004562155	0.003312533	0.019236514	0.01360089	-0.014378032	-0.007849319	0.009237851	0.002639693	0.006173457	-0.007354194	0.000496549	0.016133673	0.012932541	-0.00415756	-0.016527356	-0.002341324	-0.002148134	0.005495599	-0.009719045	-0.000404729	-0.005595051	-0.00021671	-0.016000703	-0.001124544	-0.001574423	-0.004345368	0.003818294	0.005466592	0.001886534	0.003404879	-0.006079594	0.010744103	0.004462951	-0.004013506	0.007649351	-0.006570218	0.002519196	0.008231276	-0.001624227	0.003165549	-0.006321508	-0.002261547	-0.002907488	-0.004438167	-0.00626112	-0.004879144	0.006724074	-0.001090753	0.007491308	-0.004185035	0.005125577	0.00527576	0.003926192	-0.004712096	-0.002198767	0.002742857	-0.003330346	-0.001303245	0.003460282	0.001753871	-0.001585651	0.000868396	0.00010643
51_56_53_AtgE_SF	AtgE	SF	-0.000304448	0.073356045	-0.082959949	-0.0366129	0.024424967	0.008339264	-0.003460955	0.032622503	-0.0110182	0.004173257	-0.03245152	-0.005503592	-0.007289306	0.001485125	-0.016968477	0.030367304	-0.00368319	0.011927158	0.020018053	0.001454508	0.003470231	-8.09E-05	-0.025863411	0.01421334	0.000945172	-0.021510703	0.003997174	0.004188492	0.007655037	-0.022183832	0.013949263	0.011359269	0.01232392	0.008671591	0.007243364	0.004250222	-0.012793726	0.007905925	0.007105899	0.005979901	-0.003195389	-0.01868045	-0.004660736	0.007094007	-0.009053866	-0.009213587	0.004046785	0.004502389	-0.010614063	-0.005025353	0.005981334	0.002472109	-0.005831958	0.01312846	0.003165335	0.003000603	0.005965481	-0.004280325	1.86E-05	0.011225011	0.003257053	-0.009460094	-0.003208589	-0.001593038	-0.015163989	-0.008420562	0.00139044	0.002376645	-0.002933409	0.001391977	0.003980984	-0.002738573	0.001036121	0.003168056	0.004578998	0.000525711	-0.003457458	0.001080091	0.000513295	0.001427513	-0.001386514	-0.002217975	0.001816652	0.00024026	0.001381791	0.000153307
51_56_54_B6_SF	B6	SF	0.141089293	0.141267087	-0.069290532	0.058819586	-0.026806396	0.009101057	0.040248669	-0.059054333	0.010269052	-0.036907969	0.027853764	0.007447342	0.000681884	0.01670752	-0.003764772	0.006182241	-0.003498035	0.014357056	0.013416488	-0.01819116	-0.007576064	0.002495166	-0.040758571	0.016011105	-0.008809545	-0.017285572	0.010947704	0.016815446	0.019202874	0.015387463	-0.010788271	0.011367017	-0.005820794	-0.008780521	0.006734597	0.005377093	-0.031273723	0.00563111	-0.000595565	-0.002402373	6.58E-05	0.017805418	-0.003506701	0.009586073	-0.016669243	-0.01248389	0.006704757	0.006865133	-0.005913861	0.009417819	0.00908863	0.004124869	-0.004567714	-0.007123169	0.004044938	0.006027466	-0.001486638	-0.003437889	0.001545141	-0.000858166	0.007025286	0.003469351	0.000536715	-0.004124481	-0.000142194	-0.001358374	-0.00239122	-0.001246077	-0.000982973	0.002138976	0.001208312	-0.003767327	-0.003014175	-0.000419181	-0.001405938	0.002030692	0.000836324	-0.001325916	0.000496214	0.00045714	0.000191214	0.000437084	-6.33E-05	0.000953177	-0.001013023	0.000205527
51_56_56_AtgH_SF	AtgH	SF	0.06451445	0.062290168	0.029225715	0.01573141	-0.020087059	-0.018638244	0.022952784	-0.024913817	-0.010798634	-0.011559516	-0.014762148	-0.025285825	-0.008575001	-0.002301992	0.006848044	0.014458475	-0.006098746	-0.0073068	-0.004872983	0.000433787	0.012820631	-0.021854546	-0.003435125	-0.005723259	0.007474559	0.005339179	0.02031637	-0.012644651	-0.014770163	0.009502191	-0.000885094	0.002670962	0.012058377	-0.008294705	-0.015069364	-0.010264715	0.000924424	-0.002975846	-0.00752998	0.000690414	-0.011102006	0.00155999	-0.003577368	-0.001206589	0.001997514	0.003563264	-0.007012482	0.002508	-0.014459025	-0.004409528	-0.004495986	0.000419751	0.015798432	0.007493217	-0.010069289	-0.008928917	0.007352466	-0.000114346	0.003267224	0.005441313	5.61E-05	0.004613599	-0.003429481	0.006574786	-0.001383844	0.002165933	-0.001778543	-0.001599055	0.004147778	-0.003343162	0.00236181	0.001566311	-0.002725877	0.001125777	0.003838303	0.007788866	-0.00169778	-0.00101302	-0.008354474	-0.003461284	-0.001401373	0.001690699	-0.004420272	-0.00012552	-0.001588592	-0.000102554
51_57_48_AtgW_SF	AtgW	SF	0.02816869	0.101004466	-0.03545417	0.012789204	-0.012582972	-0.001150518	0.022487053	0.010184005	-0.020378615	0.008298125	0.01610088	-0.002423973	-0.006334567	0.014028166	1.33E-05	-0.013474561	-0.010964869	0.00931598	0.012839936	0.004952192	0.005497934	0.00673534	-0.000658708	0.016035726	0.015158505	0.00252306	0.005858088	-0.013488573	-0.00163926	0.00529074	0.003738236	0.00899997	-0.000532195	0.004056407	0.006545366	-0.0126434	0.006469885	0.009666682	-0.005404768	-0.002107121	-0.005241194	-0.003810481	-0.00156866	0.004551288	-0.020447947	0.009453141	0.001021088	0.001075803	0.001053124	0.007730885	-0.001849237	-0.00474501	0.004975931	0.004831547	0.006765309	-0.010281533	-0.000974991	-0.000606348	0.000974057	-0.004927867	-0.005120833	-0.006510555	-0.001037429	0.00735241	0.005632108	0.005045733	0.004877497	0.000790267	-0.014266794	-0.001634703	-0.009016315	-0.001355051	0.002833097	-0.00520235	0.003104143	0.007764267	0.004083624	0.00517859	-0.002964931	-0.000231808	-8.69E-05	0.003658537	-0.001176812	0.001793122	-2.87E-05	-0.000102736
51_57_49_AtgE_SF	AtgE	SF	-0.083404655	-0.105590479	-0.023817266	-0.009816932	-0.020448198	0.045893277	0.037242829	0.061556329	-0.014463868	0.02040267	-0.051549425	-0.00277063	0.032274215	-0.015150012	-0.010203868	0.006755206	0.00293042	-0.004880478	0.011013663	0.005037381	-0.008435339	-0.020572859	0.009487099	0.000567197	-0.011184321	0.002792391	0.001864278	-0.003530242	0.019698941	0.008020549	0.007739477	0.020991202	-0.007584906	0.02042362	-0.007765287	-0.00812649	-0.011279337	-0.010612667	0.005907621	0.008096477	-0.00942522	0.005897558	0.003948452	0.020277152	0.005226356	-0.001665454	-0.013099134	0.001596052	-0.000692569	-0.005021299	-0.009732209	0.009182565	0.001577828	3.72E-05	0.004155974	0.001191554	-0.015277705	0.003265122	0.00587873	0.003507944	0.005755888	0.011110782	-0.004114282	0.011337116	0.010421754	-0.003086768	0.004738611	0.002022154	-0.003764468	0.005790023	0.004384309	0.004423604	0.003169331	-0.00199559	0.000170962	0.000791278	-0.000647308	-0.001211457	0.000473833	-0.000509425	0.000422451	-0.003191139	0.001194861	0.000933541	0.000177409	-0.000225792
51_57_50_AtgW_SF	AtgW	SF	0.082937503	-0.105326165	-0.022441331	0.055567856	0.038089794	0.015094914	-0.032382431	0.001037803	0.030800151	-0.012966704	0.040447308	0.010858599	0.022464267	-0.019888004	-0.018932488	-0.006665551	0.00240499	0.001981917	0.001007567	-9.29E-05	0.032408565	-0.015876127	0.015206655	0.009501471	-0.007033537	0.014058533	0.020129742	-0.012671368	0.009003596	-0.013890849	0.01997466	-0.006479977	-0.016194211	-0.001795362	-0.01869368	0.007646717	0.012468843	0.024416849	0.009224921	-0.020537862	0.012084564	0.010573647	-0.009653739	0.007339804	0.004354663	0.012864975	0.001624919	-0.008030063	-0.007164229	0.012988078	-0.010938555	0.007584917	0.002615738	0.0060281	-0.009136148	0.004549057	0.002929184	0.008844588	-0.008940028	0.005130182	0.004408971	-0.006225494	2.06E-06	0.003773275	0.002901821	0.003091192	-0.004669018	0.003472626	0.002861206	-0.000578859	-0.000452521	-0.000916021	-0.002208471	-0.002331439	-0.001674108	-0.002932981	-0.002873791	0.001919831	-0.00066231	-0.004168721	0.002200546	0.001469496	-0.000323808	0.001784848	0.001560809	9.77E-05
51_57_53_NOD2_SF	NOD2	SF	-0.162886963	0.053479388	-0.038676317	0.024990431	-0.010091729	0.009394963	0.016929421	-0.02756695	0.021754898	-0.007989084	0.045606411	0.01549478	0.001996987	0.006612925	-0.014005782	-0.000630809	-0.031330737	0.018494304	0.023764771	-0.005583497	-0.004801112	0.009470307	-0.012733281	0.012465756	0.001325131	0.005425691	0.011048617	0.025398031	-0.004717336	0.010890943	-0.003153903	-0.003493742	0.002319439	-0.009154932	0.006209067	-0.010147506	-0.004375146	0.013761645	0.006528218	0.008386517	0.002181523	-0.006751299	0.008481007	-0.008447987	-0.01400221	0.000185842	-0.004556103	-0.01130059	0.001469248	-0.00528711	-0.008813104	0.000594793	-0.011999069	0.010955525	0.01096914	-0.006361923	0.001520395	0.015420212	-0.01156522	0.003505563	-0.009701099	0.008639704	-0.017113181	0.005948622	0.004464232	0.005586538	0.001709031	0.000575414	-0.003878481	-0.000325404	0.001940245	-0.001677281	0.001308759	0.002017455	0.002560003	-0.002749939	-0.001810607	-0.000641952	-0.000684055	-0.001936251	-0.002536364	-0.002032567	-0.002028921	-0.000185328	0.000502251	0.00025535
51_57_56_AtgE_SF	AtgE	SF	-0.006923323	-0.157622174	-0.090740238	0.037444554	-0.043098824	-0.016390248	0.032583811	-0.009991895	-0.009299749	0.033083617	-0.016240755	0.035032425	-0.020023385	-0.006449856	-0.067205127	0.022445908	0.019889809	-0.031229007	0.019192222	-0.035547855	0.026008363	-0.002819523	0.010724317	-0.005113683	-0.011250435	0.003318632	-0.013534992	-0.012590131	-0.014268035	-0.032445804	-0.014271905	0.009761355	-0.020108122	-0.026363957	-0.024255475	0.009599725	-0.006908029	-0.00345099	-0.008955009	-0.012309591	-0.00048897	0.015619687	-0.013265009	-0.006304285	-0.006188718	0.001454692	0.005382391	0.010309685	0.000784787	-0.004785395	0.002324886	0.01428632	-0.003423531	0.000457297	0.000715601	-0.002023772	-0.001336615	0.001158967	-0.004889333	-0.001903282	-0.001425559	-0.006558151	0.001505035	0.002322856	-0.00551202	0.000832001	-0.003098903	-0.00060937	0.005755589	0.006948046	-0.001124043	0.003645429	3.59E-05	0.001780297	0.001966703	-0.000273783	-0.00076785	0.000881244	-0.002297343	-0.00045955	0.00085402	-0.000761642	-0.000252321	0.001658045	-0.000124308	0.000133991
51_57_57_AtgH_SF	AtgH	SF	0.027074381	0.052768868	-0.02267083	0.009930789	0.008691696	-0.015914649	-0.006512792	0.002874378	-0.032989258	0.020713341	0.042453646	0.013481566	-0.016724163	0.001944704	0.005963831	0.015676751	-0.004152874	-0.003735332	0.004445497	-0.00750014	0.000856686	-0.000469027	-0.013792338	0.007922136	0.021788636	-0.001653296	-0.005788801	0.012002537	0.006141665	-0.009135402	0.017914717	-0.013052123	-0.016413145	-0.020806215	0.009298527	-0.008508086	0.00253118	0.002934228	0.006797762	-0.006331205	-0.005546214	-0.003608169	-0.001599459	0.007999527	0.006087375	-0.013129292	-0.00237605	-0.007724989	-0.005083259	-0.008854329	0.008409651	-0.001115563	-0.005527336	-0.001025507	-0.019564826	0.002694467	0.006995681	-0.008219424	0.001457559	-0.00154045	-0.001221157	-0.005316699	0.004344604	0.004972472	0.012752955	-0.00170739	-0.002087897	0.000274581	0.003209319	0.001823196	0.000798094	-0.005524593	0.004377244	0.008840245	0.004521292	-0.000271368	0.001290661	6.25E-05	-0.002461487	-0.006293996	0.004038157	0.000664084	0.002832319	-0.001009056	0.000199134	0.000561225
57-1_B6_NYU	B6	NYU	0.100222913	-0.041813132	0.136540195	0.019874638	0.117807557	-0.100759139	-0.052736059	-0.013397144	0.014152113	-0.032219433	-0.009428561	-0.002705133	0.006189989	0.031103019	-0.074445176	-0.050051847	-0.004062009	0.007400216	0.052511567	0.014339864	-0.014488722	0.014399394	-0.011127644	-0.006053734	0.020138517	0.008639422	-0.024564949	-0.02280301	0.01512889	-0.018880904	0.039731669	-0.016261581	-0.000187957	0.013714557	0.012792681	-0.014535593	-0.007628542	0.00310312	-0.004912286	-0.008962858	-0.008983263	-0.001873505	-0.004435815	-0.01625206	0.005591671	0.006591778	-0.002415931	-0.004580056	-0.002083598	-0.008118973	-0.000375743	-0.001657193	0.008010206	-0.005827071	3.47E-05	-0.002579034	-0.000404058	0.002147612	0.00295028	-0.004648031	0.009361407	0.001267676	0.002003458	0.001402149	-0.005441463	-0.003293794	0.001574864	-0.003202384	-0.002237346	0.00128019	0.000977799	-0.000751929	-0.001199012	0.000547207	0.00065177	-0.000535999	0.001807908	-0.00155889	-0.002542217	-0.001495853	0.000231412	-0.000280466	0.001814394	4.95E-05	6.49E-05	-0.000203926
57-2_B6_NYU	B6	NYU	-0.020250173	0.093634921	0.086632129	0.010985086	-0.010892994	0.027403828	-0.023174313	0.046400489	0.016314418	-0.005965948	0.010165622	0.004113952	0.00982121	0.020813143	-0.018233529	-0.009273665	-0.004949606	-0.004664249	0.022881549	0.0047177	0.007994176	0.001370342	0.015557137	0.018592	0.002376208	-0.007655154	0.010531083	0.008480044	-0.002050826	-0.000403379	-0.002942127	-0.006819501	0.000482095	0.006493361	-0.005169379	-0.001285464	-0.00104604	-0.00014944	-0.006873647	0.000636113	0.003167107	0.002471794	0.008722013	0.00300268	0.000604593	0.001637192	0.006629295	-0.001558391	0.00453959	-0.001656951	-0.003495466	-0.000555255	0.003661846	0.007160933	0.001637913	0.004780999	-0.004733912	-0.002502745	0.011889279	-0.004278674	0.007721258	-0.005418382	0.004542106	-0.003911451	-0.003571989	0.001548851	-0.005705406	-0.005524486	0.002771899	-0.001556053	-0.00146811	0.002336049	0.011515335	-0.004635744	-0.002272672	-0.00465781	0.008361578	-0.003744107	-0.002262801	0.000268947	0.002696965	0.00433675	-0.004071546	0.001054114	0.000794347	-0.000463922
57-3_B6_NYU	B6	NYU	0.00621133	-0.094223628	0.051513068	0.012727458	0.049215298	0.061072984	0.011112447	-0.002778842	-0.000263017	-0.02678857	0.00353438	0.032433268	-0.028512216	0.014495353	0.022808406	0.004153242	0.010412902	0.026449088	-0.000403242	0.003559043	0.002337327	-0.001074	-0.005173822	-0.029935753	0.010768678	0.003622101	0.000725212	0.006491751	0.017642267	0.008650877	-0.020381966	0.007009092	0.009697981	-0.007938094	-0.001909634	0.011663511	-0.002320674	-0.006772432	0.011057229	-0.016028387	0.009425443	0.006160929	0.008811471	-0.002880933	0.008697478	-0.008751342	-0.002133784	-0.00046257	0.003146852	0.000692699	0.003732511	-0.004332076	0.002378963	-0.000223662	0.010129143	0.002941423	0.003901168	1.46E-05	0.00025601	-0.005429027	0.010830353	0.004466315	-0.005314002	-0.001851766	-1.44E-05	-0.003729625	-0.001270082	0.001270449	-0.001896866	0.001318813	0.002274173	-0.002224868	0.000845041	-0.006667546	0.006290463	0.001484601	0.00174365	-0.002798502	-0.001683635	-0.001318886	-0.000743973	0.000871129	-0.001995803	-0.000452585	0.000631245	0.000780057
57-4_B6_NYU	B6	NYU	0.022662882	-0.155215692	2.20E-05	0.052865486	0.047693847	0.058568667	0.010622398	-0.030211364	0.016562825	-0.04294774	0.005064623	-0.007847286	-0.037011009	0.032881882	0.020554841	-0.010050353	0.00632765	-0.014333078	-0.005281029	0.020096738	-0.010821477	-0.001442443	0.015652124	-0.002228004	-0.001789029	-0.005550274	-0.002707876	0.022880143	-0.008248112	0.005005741	0.036735884	-0.003099462	0.004947901	0.003477864	0.007432303	-0.016558569	0.001225152	-0.003688239	-0.016847455	0.004915347	0.009851575	0.010822037	-0.003102723	-0.011627924	-0.017610674	-0.000418718	0.003591062	-0.006429795	-0.002355899	0.003912787	-0.003722038	0.008484017	0.000784832	-0.00215173	-0.00864463	-0.002671425	-1.24E-05	-0.008366697	-0.002164197	-0.005900869	0.000258764	0.003401477	-0.004797597	0.003214318	-0.002163632	0.000909485	0.00235929	-0.005190531	0.000980638	0.000650546	0.002093712	0.001366055	-0.004407251	-0.000461857	0.004573354	-0.000363742	-0.000986025	0.000727742	0.003822769	-0.001166401	0.000157274	0.000619399	0.000709648	0.000810993	0.000618315	1.99E-05
57-5_B6_NYU	B6	NYU	0.012046649	-0.078555916	0.014899152	-0.110607742	-0.029708047	-0.10643733	-0.000854851	0.003415483	0.021559792	-0.027631927	-0.032266409	0.028780398	0.012987993	0.052107944	0.012660811	0.025083017	-0.006606509	-0.005875864	0.012995179	0.016597073	0.0190393	-0.010642319	-0.00587386	-0.024003493	-0.00290162	0.016815687	-0.003112495	0.008244483	-0.004046021	0.001225327	0.003262089	-0.01192338	-0.012309729	0.005044198	-0.007362743	-0.000129918	-0.000131158	-0.004677701	0.014442533	0.003623511	-0.005772477	-0.009445245	-0.007274877	-0.003204992	-0.002854932	-0.010566311	-0.007691863	0.01457169	0.004272159	0.008124366	-0.000445728	-0.005172976	-0.012779279	0.008749593	-0.012405055	0.00937688	-0.004663532	-0.001122346	-0.002674051	0.00389031	0.000430629	-0.007775267	-0.005117896	-0.000606941	-0.003509038	-0.003037885	0.005051962	0.001051165	-0.003522289	-0.001088637	-0.006023035	0.004180795	-0.001257592	-0.002448136	0.00368567	-0.002892376	-0.001345372	-0.003691301	-0.002468042	0.001030492	0.002158884	0.000434271	0.000132645	0.001043667	-3.18E-05	4.26E-05
59-1_B6_NYU	B6	NYU	0.111609848	-0.017619823	0.02133511	0.040396207	-0.036401552	0.016626709	-0.027717396	0.010640861	-0.012260837	0.010391231	-0.013023027	0.010393519	-0.005088782	-0.008942884	0.008251367	-0.029440191	0.006419373	-0.000318131	-0.003633289	0.024963847	-0.010259846	-0.002372956	0.009918563	-0.002616254	-0.002941885	-0.003601663	-0.002688919	0.011585314	0.012476889	0.005959723	-0.011590125	0.009033127	0.007789871	0.017945595	0.001469328	0.003953926	0.012317432	-0.001708388	-0.005860115	-0.002328907	-0.01486068	-0.008913461	-0.002090013	0.002281689	-0.000148465	0.003788158	-0.010081788	0.002652547	0.000474986	0.002212735	-0.003529668	-0.003485383	0.009684225	4.97E-05	-0.004628037	0.002018438	0.001215238	0.006616896	-0.000337354	-0.009420826	0.002949755	-0.01320539	-0.000813008	0.009488606	0.004269456	0.003255686	-0.00056299	-0.001989404	-0.00085	0.002273928	-0.000163403	-0.009522398	0.004385289	-0.000440203	0.006478146	-0.004039738	0.004439814	-0.001536871	-0.000984562	0.001908342	-0.005505094	0.001738581	0.00335509	0.002866185	-9.63E-05	0.000187504
59-2_B6_NYU	B6	NYU	0.127828588	0.025647461	0.043860377	0.02871029	-0.054830144	0.020580685	-0.020025249	-0.02157942	0.018550701	-0.005646867	-0.042636394	0.024203922	-0.002082364	0.005996622	0.003841317	-0.028767758	0.013564817	-0.009148461	-0.034486143	0.022242041	0.011577684	0.004602931	0.005982405	0.001141085	-0.003541064	0.002795153	-0.004613931	-0.002153883	0.018493776	-0.00368952	0.023995202	-0.004508749	-0.007779137	0.001147321	0.001962329	-0.01720343	-0.007097565	-0.006650234	-0.000213392	-0.006084482	0.00557092	0.004500166	0.008678983	0.003061848	0.000842616	0.004235289	-0.002253209	0.001528778	0.000567157	-0.006519159	0.000928605	-0.000352149	-0.009645034	0.000810878	0.000464643	-0.015107485	0.005863428	0.006567648	-0.000539316	-0.00078	0.005144728	-0.00171885	-0.00420767	-0.006685527	0.001247192	-0.002373589	0.002368586	0.003666133	-0.000250412	0.003906026	-0.00413019	0.004163814	0.001734086	-0.000869195	-0.003651538	0.004932014	-0.00248698	0.001899739	0.004463452	0.004547058	0.004443933	0.000573798	0.000617109	0.001037788	0.001111754	0.000621814
59-3_B6_NYU	B6	NYU	0.017850293	0.079565776	0.09083659	0.021538171	-0.012206938	-0.01704779	-0.007937684	0.047897445	-0.011016013	-0.000601015	-0.008225537	0.005103174	-0.0132209	0.003554192	0.046225284	0.028286197	-0.038045362	0.006236213	-0.001531527	-0.012908978	-0.001987224	0.013552051	0.040281433	-0.006402863	-0.002026988	-0.009869098	-0.007069923	-0.008540587	-0.002055338	0.010777727	0.026749404	0.025584717	0.010169848	-0.002693403	0.012411953	0.017140742	-0.005106199	0.010706713	0.001572582	0.01713824	-0.008585109	0.002955159	-0.017923321	0.008592228	-0.008956186	-0.002370868	0.005672556	-0.008079261	0.000775608	0.011557832	0.000560928	-0.012140521	-0.003130692	-0.003116011	-0.002016989	0.000721946	8.12E-05	0.000293803	-0.003478432	-0.00138811	0.003993956	-0.006730575	-0.003046919	-0.005947446	0.00679431	0.001722567	-0.002602364	-0.002861011	0.002740379	0.002473514	0.003310322	0.003324515	0.001559529	0.002422803	-0.003658217	-0.00113981	-0.001435379	-0.003018485	-0.000780698	0.003106356	0.000725904	0.001740355	0.000196408	-0.00037671	0.000699024	0.00022854
59-4_B6_NYU	B6	NYU	-0.065945086	-0.110455474	0.022051538	-0.027538593	-0.081485496	-0.040583448	0.00264405	-0.003792811	-0.040087986	0.031156453	0.017429171	0.010574146	0.015114576	0.004718954	0.009469733	-0.003923241	0.031883447	0.019308917	0.010632064	-0.003503176	-0.002247331	-0.031377478	0.014227196	-0.012939528	-0.01221204	-0.01764434	0.004345854	-0.024912505	-0.018867315	-0.009064861	0.009763667	-0.002784512	0.001813824	0.013372211	-0.008849278	-0.005067554	0.003321612	0.000706403	-0.009115731	-0.000935371	0.018147625	0.004949004	-0.007345224	-0.007871367	-0.009032735	-0.001032077	-0.002718089	0.006156185	-5.17E-05	0.000244432	0.019199068	-0.014290242	-0.003140473	-0.002083981	-0.006721729	-0.008175296	0.002188184	0.000826755	0.004340241	0.001772353	-0.004506004	0.005441667	0.007248317	0.003103046	-0.004023474	-0.007229841	0.00462278	8.12E-05	-0.004423307	-0.000361458	-0.000422675	-0.004592861	0.000955575	-0.003115356	-0.002227077	-0.000731214	-0.002561686	0.001796292	0.001588877	0.000883004	-0.00203318	-0.001764941	-0.001873842	-0.001297611	-0.000789173	1.67E-05
